608,8,4
608,9,4
608,9,5
608,9,4
608,10,10
608,10,6
608,10,8
581,1,4
581,1,4
581,1,8
581,2,6
581,2,9
581,2,8
581,3,5
581,3,6
581,3,8
581,4,7
581,4,6
581,4,5
581,5,3
581,5,7
581,5,5
581,6,3
581,6,6
581,6,6
581,7,7
581,7,9
581,7,9
581,8,7
581,8,3
581,8,6
581,9,9
581,9,4
581,9,9
581,10,7
581,10,3
581,10,4
822,1,8
822,1,6
822,1,5
822,2,8
822,2,9
822,2,6
822,3,7
822,3,8
822,3,4
822,4,3
822,4,5
822,4,5
822,5,4
822,5,3
822,5,6
822,6,3
822,6,7
822,6,3
822,7,3
822,7,3
822,7,7
822,8,10
822,8,6
822,8,7
822,9,9
822,9,6
822,9,9
822,10,7
822,10,9
822,10,7
314,1,4
314,1,5
314,1,10
314,2,4
314,2,10
314,2,10
314,3,8
314,3,8
314,3,4
314,4,7
314,4,4
314,4,5
314,5,7
314,5,8
314,5,10
314,6,9
314,6,5
314,6,7
314,7,9
314,7,5
314,7,5
314,8,7
314,8,3
314,8,5
314,9,3
314,9,7
314,9,7
314,10,3
314,10,7
314,10,4
243,1,9
243,1,6
243,1,7
243,2,7
243,2,9
243,2,4
243,3,7
243,3,6
243,3,6
243,4,7
243,4,9
243,4,6
243,5,8
243,5,4
243,5,8
243,6,9
243,6,10
243,6,5
243,7,9
243,7,7
243,7,5
243,8,5
243,8,6
243,8,5
243,9,5
243,9,9
243,9,9
243,10,9
243,10,5
243,10,8
495,1,7
495,1,8
495,1,9
495,2,4
495,2,8
495,2,8
495,3,9
495,3,7
495,3,8
495,4,10
495,4,5
495,4,6
495,5,8
495,5,6
495,5,4
495,6,8
495,6,7
495,6,3
495,7,10
495,7,7
495,7,8
495,8,5
495,8,5
495,8,8
495,9,4
495,9,3
495,9,10
495,10,8
495,10,8
495,10,3
422,1,4
422,1,3
422,1,7
422,2,7
422,2,4
422,2,5
422,3,10
422,3,3
422,3,6
422,4,8
422,4,9
422,4,9
422,5,3
422,5,9
422,5,8
422,6,3
422,6,8
422,6,9
422,7,6
422,7,5
422,7,6
422,8,5
422,8,9
422,8,10
422,9,10
422,9,7
422,9,9
422,10,3
422,10,5
422,10,9
700,1,9
700,1,10
700,1,5
700,2,3
700,2,3
700,2,6
700,3,8
700,3,10
700,3,7
700,4,6
700,4,5
700,4,8
700,5,6
700,5,6
700,5,7
700,6,7
700,6,9
700,6,3
700,7,4
700,7,6
700,7,9
700,8,7
700,8,10
700,8,9
700,9,4
700,9,3
700,9,8
700,10,3
700,10,4
700,10,10
926,1,5
926,1,10
926,1,6
926,2,4
926,2,9
926,2,5
926,3,4
926,3,9
926,3,5
926,4,7
926,4,5
926,4,10
926,5,7
926,5,6
926,5,7
926,6,7
926,6,9
926,6,4
926,7,6
926,7,4
926,7,7
926,8,6
926,8,3
926,8,7
926,9,6
926,9,4
926,9,8
926,10,4
926,10,6
926,10,9
348,1,9
348,1,10
348,1,3
348,2,9
348,2,3
348,2,5
348,3,7
348,3,3
348,3,4
348,4,5
348,4,4
348,4,5
348,5,4
348,5,8
348,5,8
348,6,9
348,6,10
348,6,10
348,7,5
348,7,6
348,7,5
348,8,10
348,8,3
348,8,10
348,9,4
348,9,7
348,9,8
348,10,8
348,10,3
348,10,4
162,1,6
162,1,9
162,1,7
162,2,3
162,2,6
162,2,5
162,3,4
162,3,9
162,3,9
162,4,4
162,4,10
162,4,4
162,5,6
162,5,5
162,5,6
162,6,4
162,6,8
162,6,6
162,7,6
162,7,10
162,7,8
162,8,9
162,8,5
162,8,3
162,9,3
162,9,9
162,9,10
162,10,5
162,10,8
162,10,4
355,1,7
355,1,3
355,1,8
355,2,9
355,2,8
355,2,4
355,3,4
355,3,9
355,3,7
355,4,3
355,4,7
355,4,5
355,5,7
355,5,6
355,5,3
355,6,5
355,6,10
355,6,3
355,7,9
355,7,4
355,7,8
355,8,6
355,8,7
355,8,5
355,9,8
355,9,8
355,9,6
355,10,6
355,10,6
355,10,6
823,1,7
823,1,9
823,1,9
823,2,9
823,2,3
823,2,10
823,3,10
823,3,5
823,3,5
823,4,3
823,4,7
823,4,9
823,5,7
823,5,4
823,5,5
823,6,10
823,6,10
823,6,5
823,7,4
823,7,4
823,7,9
823,8,7
823,8,8
823,8,6
823,9,3
823,9,3
823,9,7
823,10,5
823,10,3
823,10,10
975,1,6
975,1,10
975,1,6
975,2,10
975,2,8
975,2,5
975,3,5
975,3,3
975,3,9
975,4,9
975,4,10
975,4,10
975,5,6
975,5,4
975,5,3
975,6,6
975,6,9
975,6,5
975,7,9
975,7,4
975,7,4
975,8,6
975,8,6
975,8,9
975,9,4
975,9,10
975,9,5
975,10,7
975,10,4
975,10,5
219,1,4
219,1,3
219,1,9
219,2,6
219,2,10
219,2,4
219,3,6
219,3,5
219,3,7
219,4,6
219,4,3
219,4,7
219,5,4
219,5,10
219,5,10
219,6,8
219,6,10
219,6,7
219,7,6
219,7,8
219,7,10
219,8,4
219,8,8
219,8,10
219,9,10
219,9,3
219,9,3
219,10,9
219,10,7
219,10,5
331,1,10
331,1,6
331,1,6
331,2,9
331,2,4
331,2,8
331,3,4
331,3,5
331,3,5
331,4,5
331,4,8
331,4,5
331,5,9
331,5,4
331,5,10
331,6,9
331,6,7
331,6,4
331,7,6
331,7,10
331,7,10
331,8,4
331,8,7
331,8,9
331,9,10
331,9,4
331,9,5
331,10,10
331,10,5
331,10,7
980,1,10
980,1,7
980,1,7
980,2,8
980,2,10
980,2,7
980,3,3
980,3,9
980,3,10
980,4,10
980,4,3
980,4,6
980,5,10
980,5,5
980,5,7
980,6,8
980,6,8
980,6,8
980,7,7
980,7,5
980,7,9
980,8,8
980,8,3
980,8,9
980,9,5
980,9,3
980,9,9
980,10,3
980,10,9
980,10,9
370,1,7
370,1,10
370,1,5
370,2,3
370,2,3
370,2,4
370,3,4
370,3,8
370,3,8
370,4,5
370,4,8
370,4,4
370,5,9
370,5,5
370,5,4
370,6,5
370,6,7
370,6,4
370,7,8
370,7,10
370,7,9
370,8,5
370,8,10
370,8,4
370,9,6
370,9,3
370,9,9
370,10,9
370,10,4
370,10,3
366,1,3
366,1,3
366,1,8
366,2,6
366,2,8
366,2,9
366,3,5
366,3,5
366,3,10
366,4,4
366,4,10
366,4,3
366,5,6
366,5,6
366,5,7
366,6,5
366,6,6
366,6,7
366,7,8
366,7,5
366,7,7
366,8,5
366,8,7
366,8,4
366,9,10
366,9,8
366,9,4
366,10,6
366,10,4
366,10,10
474,1,7
474,1,4
474,1,6
474,2,5
474,2,8
474,2,3
474,3,6
474,3,4
474,3,4
474,4,3
474,4,7
474,4,7
474,5,4
474,5,5
474,5,10
474,6,4
474,6,3
474,6,3
474,7,6
474,7,3
474,7,4
474,8,5
474,8,7
474,8,6
474,9,6
474,9,5
474,9,9
474,10,10
474,10,6
474,10,4
103,1,4
103,1,4
103,1,7
103,2,9
103,2,7
103,2,9
103,3,5
103,3,5
103,3,10
103,4,3
103,4,5
103,4,5
103,5,3
103,5,9
103,5,4
103,6,7
103,6,4
103,6,8
103,7,8
103,7,6
103,7,6
103,8,8
103,8,6
103,8,4
103,9,3
103,9,5
103,9,9
103,10,10
103,10,3
103,10,6
376,1,10
376,1,4
376,1,10
376,2,6
376,2,5
376,2,9
376,3,3
376,3,3
376,3,7
376,4,5
376,4,5
376,4,6
376,5,7
376,5,9
376,5,3
376,6,8
376,6,7
376,6,8
376,7,4
376,7,8
376,7,9
376,8,3
376,8,9
376,8,5
376,9,9
376,9,6
376,9,3
376,10,10
376,10,10
376,10,8
708,1,3
708,1,6
708,1,9
708,2,8
708,2,10
708,2,8
708,3,3
708,3,5
708,3,3
708,4,4
708,4,9
708,4,8
708,5,10
708,5,6
708,5,7
708,6,9
708,6,8
708,6,4
708,7,8
708,7,8
708,7,7
708,8,5
708,8,6
708,8,4
708,9,8
708,9,5
708,9,4
708,10,10
708,10,9
708,10,3
